motivo_rejeicao,nome_original_csv,nome_limpo,spacy_pessoa,spacy_entidades,estado,data_publicacao,tipo_ato,cargo,orgao,assinante,cargo_assinante,categoria_assinante,governador_edicao,representante_governo,origem_representante,fonte_url,arquivo_markdown,arquivo_csv,linha_csv
spacy_nao_confirmou_pessoa,JAMILA MUTLAQ FREITAS,JAMILA MUTLAQ FREITAS,nao,JAMILA MUTLAQ FREITAS:MISC|Jamila Mutlaq Freitas:LOC,RJ,2026-04-17,exoneracao,do cargo em comissão de Ajudante I,,,Secretario,5,Ricardo Couto de Castro - Governador em exercicio,Ricardo Couto de Castro,TJ-RJ,,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2026\04\DOERJ_PARTE_I_PODER_EXECUTIVO_2026-04-17.md,D:\github\exoneracoes_nomeacoes_dou\saida\RJ\DOERJ_2026.csv,3479
spacy_nao_confirmou_pessoa,DAMIAO SA DA SILVA,DAMIAO SA DA SILVA,nao,DAMIAO SA DA SILVA:ORG,RJ,2026-04-17,exoneracao,do cargo em comissão de Assessor,,,Secretario,5,Ricardo Couto de Castro - Governador em exercicio,Ricardo Couto de Castro,TJ-RJ,,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2026\04\DOERJ_PARTE_I_PODER_EXECUTIVO_2026-04-17.md,D:\github\exoneracoes_nomeacoes_dou\saida\RJ\DOERJ_2026.csv,3488
spacy_nao_confirmou_pessoa,BIANCA REBOUCAS DE SANTANA,BIANCA REBOUCAS DE SANTANA,nao,BIANCA REBOUCAS:MISC|Bianca Reboucas De Santana:LOC,RJ,2026-04-17,exoneracao,do cargo em comissão de Ajudante I,,,Secretario,5,Ricardo Couto de Castro - Governador em exercicio,Ricardo Couto de Castro,TJ-RJ,,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2026\04\DOERJ_PARTE_I_PODER_EXECUTIVO_2026-04-17.md,D:\github\exoneracoes_nomeacoes_dou\saida\RJ\DOERJ_2026.csv,3506
spacy_nao_confirmou_pessoa,PATRYCIA ARUEIRA LIPORACI CRUZ FROES,PATRYCIA ARUEIRA LIPORACI CRUZ FROES,nao,PATRYCIA ARUEIRA:MISC|LIPORACI CRUZ:MISC|Patrycia:LOC|Liporaci Cruz Froes:MISC,RJ,2026-04-17,exoneracao,do cargo em comissão de Assistente II,,,Secretario,5,Ricardo Couto de Castro - Governador em exercicio,Ricardo Couto de Castro,TJ-RJ,,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2026\04\DOERJ_PARTE_I_PODER_EXECUTIVO_2026-04-17.md,D:\github\exoneracoes_nomeacoes_dou\saida\RJ\DOERJ_2026.csv,3513
spacy_nao_confirmou_pessoa,OZEAS DOS SANTOS DE MATTOS,OZEAS DOS SANTOS DE MATTOS,nao,OZEAS DOS SANTOS:MISC|MATTOS:MISC|Ozeas Dos Santos De Mattos:ORG,RJ,2026-04-17,exoneracao,do cargo em comissão de Assistente II,,,Secretario,5,Ricardo Couto de Castro - Governador em exercicio,Ricardo Couto de Castro,TJ-RJ,,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2026\04\DOERJ_PARTE_I_PODER_EXECUTIVO_2026-04-17.md,D:\github\exoneracoes_nomeacoes_dou\saida\RJ\DOERJ_2026.csv,3515
spacy_nao_confirmou_pessoa,CALVIN LOUBACK BUENO MARQUES,CALVIN LOUBACK BUENO MARQUES,nao,CALVIN LOUBACK BUENO:MISC|Calvin Louback Bueno:MISC,RJ,2026-04-17,exoneracao,do cargo em comissão de Assistente II,,,Secretario,5,Ricardo Couto de Castro - Governador em exercicio,Ricardo Couto de Castro,TJ-RJ,,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2026\04\DOERJ_PARTE_I_PODER_EXECUTIVO_2026-04-17.md,D:\github\exoneracoes_nomeacoes_dou\saida\RJ\DOERJ_2026.csv,3529
spacy_nao_confirmou_pessoa,NATHALIA BAIAO DE SOUZA GOMES,NATHALIA BAIAO DE SOUZA GOMES,nao,NATHALIA BAIAO DE SOUZA GOMES:MISC|Nathalia Baiao:MISC,RJ,2026-04-17,exoneracao,do cargo em comissão de Ajudante I,,,Secretario,5,Ricardo Couto de Castro - Governador em exercicio,Ricardo Couto de Castro,TJ-RJ,,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2026\04\DOERJ_PARTE_I_PODER_EXECUTIVO_2026-04-17.md,D:\github\exoneracoes_nomeacoes_dou\saida\RJ\DOERJ_2026.csv,3542
spacy_nao_confirmou_pessoa,LEANDRO PALHAO GRAZIOLI,LEANDRO PALHAO GRAZIOLI,nao,LEANDRO PALHAO GRAZIOLI:MISC|Leandro Palhao Grazioli:MISC,RJ,2026-04-17,exoneracao,do cargo em comissão de Ajudante I,,,Secretario,5,Ricardo Couto de Castro - Governador em exercicio,Ricardo Couto de Castro,TJ-RJ,,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2026\04\DOERJ_PARTE_I_PODER_EXECUTIVO_2026-04-17.md,D:\github\exoneracoes_nomeacoes_dou\saida\RJ\DOERJ_2026.csv,3557
spacy_nao_confirmou_pessoa,FABIANA DO NASCIMENTO SANTOS,FABIANA DO NASCIMENTO SANTOS,nao,FABIANA DO NASCIMENTO:MISC|Fabiana Do Nascimento Santos:MISC,RJ,2026-04-17,exoneracao,do cargo em comissão de Assistente II,,,Secretario,5,Ricardo Couto de Castro - Governador em exercicio,Ricardo Couto de Castro,TJ-RJ,,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2026\04\DOERJ_PARTE_I_PODER_EXECUTIVO_2026-04-17.md,D:\github\exoneracoes_nomeacoes_dou\saida\RJ\DOERJ_2026.csv,3561
spacy_nao_confirmou_pessoa,NIVIA DE SOUSA GUILHERME,NIVIA DE SOUSA GUILHERME,nao,NIVIA:MISC|SOUSA GUILHERME:LOC,RJ,2026-04-17,exoneracao,do cargo em comissão de Ajudante I,,,Secretario,5,Ricardo Couto de Castro - Governador em exercicio,Ricardo Couto de Castro,TJ-RJ,,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2026\04\DOERJ_PARTE_I_PODER_EXECUTIVO_2026-04-17.md,D:\github\exoneracoes_nomeacoes_dou\saida\RJ\DOERJ_2026.csv,3564
spacy_nao_confirmou_pessoa,YAGO VINICIUS TRINDADE GRUSMAN DE ARAUJO,YAGO VINICIUS TRINDADE GRUSMAN DE ARAUJO,nao,YAGO VINICIUS:MISC|ARAUJO:MISC|Yago Vinicius Trindade Grusman:LOC,RJ,2026-04-17,exoneracao,do cargo em comissão de Ajudante I,,,Secretario,5,Ricardo Couto de Castro - Governador em exercicio,Ricardo Couto de Castro,TJ-RJ,,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2026\04\DOERJ_PARTE_I_PODER_EXECUTIVO_2026-04-17.md,D:\github\exoneracoes_nomeacoes_dou\saida\RJ\DOERJ_2026.csv,3574
spacy_nao_confirmou_pessoa,MAYCON RAMOS DA SILVA,MAYCON RAMOS DA SILVA,nao,MAYCON:ORG|Maycon Ramos:MISC,RJ,2026-04-17,exoneracao,do cargo em comissão de Assistente II,,,Secretario,5,Ricardo Couto de Castro - Governador em exercicio,Ricardo Couto de Castro,TJ-RJ,,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2026\04\DOERJ_PARTE_I_PODER_EXECUTIVO_2026-04-17.md,D:\github\exoneracoes_nomeacoes_dou\saida\RJ\DOERJ_2026.csv,3582
spacy_nao_confirmou_pessoa,TAYNA JUVENILIA FILIP SOARES,TAYNA JUVENILIA FILIP SOARES,nao,TAYNA JUVENILIA:MISC|Tayna Juvenilia Filip Soares:MISC,RJ,2026-04-17,exoneracao,do cargo em comissão de Assistente II,,,Secretario,5,Ricardo Couto de Castro - Governador em exercicio,Ricardo Couto de Castro,TJ-RJ,,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2026\04\DOERJ_PARTE_I_PODER_EXECUTIVO_2026-04-17.md,D:\github\exoneracoes_nomeacoes_dou\saida\RJ\DOERJ_2026.csv,3594
spacy_nao_confirmou_pessoa,CRISTIANE BEZERRA GOMES,CRISTIANE BEZERRA GOMES,nao,CRISTIANE BEZERRA GOMES:MISC|Cristiane Bezerra Gomes:MISC,RJ,2026-04-17,exoneracao,do cargo em comissão de Assessor II,,,Secretario,5,Ricardo Couto de Castro - Governador em exercicio,Ricardo Couto de Castro,TJ-RJ,,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2026\04\DOERJ_PARTE_I_PODER_EXECUTIVO_2026-04-17.md,D:\github\exoneracoes_nomeacoes_dou\saida\RJ\DOERJ_2026.csv,3598
spacy_nao_confirmou_pessoa,GEORGIA MARCIA TRINDADE BARBOZA DA SILVA,GEORGIA MARCIA TRINDADE BARBOZA DA SILVA,nao,Georgia Marcia Trindade Barboza Da Silva:MISC,RJ,2026-04-17,exoneracao,do cargo em comissão de Assistente II,,,Secretario,5,Ricardo Couto de Castro - Governador em exercicio,Ricardo Couto de Castro,TJ-RJ,,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2026\04\DOERJ_PARTE_I_PODER_EXECUTIVO_2026-04-17.md,D:\github\exoneracoes_nomeacoes_dou\saida\RJ\DOERJ_2026.csv,3630
spacy_nao_confirmou_pessoa,THAINA CUNHA DE ARAUJO,THAINA CUNHA DE ARAUJO,nao,THAINA CUNHA:ORG|Thaina:LOC,RJ,2026-04-17,exoneracao,do cargo em comissão de Assistente II,da Subsecretaria de Políticas Inclusivas,,Secretario,5,Ricardo Couto de Castro - Governador em exercicio,Ricardo Couto de Castro,TJ-RJ,,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2026\04\DOERJ_PARTE_I_PODER_EXECUTIVO_2026-04-17.md,D:\github\exoneracoes_nomeacoes_dou\saida\RJ\DOERJ_2026.csv,3641
spacy_nao_confirmou_pessoa,G I S E L LY DO NASCIMENTO SILVEIRA CABRAL,G I S E L LY DO NASCIMENTO SILVEIRA CABRAL,nao,I S E L LY DO NASCIMENTO SILVEIRA CABRAL:MISC|I S E L Ly Do Nascimento Silveira Cabral:MISC,RJ,2026-04-17,exoneracao,do cargo em comissão de Ajudante I,da Fundação Anita Mantuano de Artes do Estado do Rio de Janeiro - FUNARJ,,Secretario,5,Ricardo Couto de Castro - Governador em exercicio,Ricardo Couto de Castro,TJ-RJ,,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2026\04\DOERJ_PARTE_I_PODER_EXECUTIVO_2026-04-17.md,D:\github\exoneracoes_nomeacoes_dou\saida\RJ\DOERJ_2026.csv,3672
spacy_nao_confirmou_pessoa,SUELEN DA SILVA PEREIRA,SUELEN DA SILVA PEREIRA,nao,SUELEN DA SILVA PEREIRA:MISC,RJ,2026-04-17,exoneracao,do cargo em comissão de Assessor,da Superintendência de Promoção e Defesa Dos Direitos Humanos,,Secretario,5,Ricardo Couto de Castro - Governador em exercicio,Ricardo Couto de Castro,TJ-RJ,,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2026\04\DOERJ_PARTE_I_PODER_EXECUTIVO_2026-04-17.md,D:\github\exoneracoes_nomeacoes_dou\saida\RJ\DOERJ_2026.csv,3673
spacy_nao_confirmou_pessoa,SELENE CANDIDA DA SILVA,SELENE CANDIDA DA SILVA,nao,SELENE CANDIDA DA SILVA:MISC|Selene Candida Da Silva:MISC,RJ,2026-04-20,exoneracao,do cargo em comissão de Ajudante I,do Departamento de Trânsito do Estado do Rio de Janeiro - DETRAN\_RJ,,Secretario,5,Ricardo Couto de Castro - Governador em exercicio,Ricardo Couto de Castro,TJ-RJ,,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2026\04\DOERJ_PARTE_I_PODER_EXECUTIVO_2026-04-20.md,D:\github\exoneracoes_nomeacoes_dou\saida\RJ\DOERJ_2026.csv,3691
spacy_nao_confirmou_pessoa,VA L E R I A APARECIDA DA SILVA MONTEIRO,VA L E R I A APARECIDA DA SILVA MONTEIRO,nao,VA:LOC|L E R I:MISC,RJ,2026-04-20,exoneracao,do cargo em comissão de Ajudante I,da Subsecretaria de Planejamento e Gestão,,Secretario,5,Ricardo Couto de Castro - Governador em exercicio,Ricardo Couto de Castro,TJ-RJ,,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2026\04\DOERJ_PARTE_I_PODER_EXECUTIVO_2026-04-20.md,D:\github\exoneracoes_nomeacoes_dou\saida\RJ\DOERJ_2026.csv,3709
spacy_nao_confirmou_pessoa,ROGERIO OLIVEIRA DOS SANTOS,ROGERIO OLIVEIRA DOS SANTOS,nao,ROGERIO OLIVEIRA:MISC|SANTOS:ORG|Rogerio Oliveira Dos Santos:LOC,RJ,2026-04-20,exoneracao,do cargo em comissão de Ajudante I,da Subsecretaria de Planejamento e Gestão,,Secretario,5,Ricardo Couto de Castro - Governador em exercicio,Ricardo Couto de Castro,TJ-RJ,,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2026\04\DOERJ_PARTE_I_PODER_EXECUTIVO_2026-04-20.md,D:\github\exoneracoes_nomeacoes_dou\saida\RJ\DOERJ_2026.csv,3715
inicio_suspeito;termo_administrativo,POR NÃO CONTAR COM ESSES PROFISSIONAIS NO QUADRO FUNCIONAL DESTA UNIDADE,POR NÃO CONTAR COM ESSES PROFISSIONAIS NO QUADRO FUNCIONAL DESTA UNIDADE,nao,ESSES PROFISSIONAIS:MISC|QUADRO:MISC,RJ,2026-04-22,nomeacao,,,,Secretario,5,Ricardo Couto de Castro - Governador em exercicio,Ricardo Couto de Castro,TJ-RJ,,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2026\04\DOERJ_PARTE_I_PODER_EXECUTIVO_2026-04-22.md,D:\github\exoneracoes_nomeacoes_dou\saida\RJ\DOERJ_2026.csv,3773
spacy_nao_confirmou_pessoa,UALLACE BARBOSA DA SILVA,UALLACE BARBOSA DA SILVA,nao,UALLACE:LOC|Uallace Barbosa Da Silva:LOC,RJ,2026-04-27,exoneracao,do cargo em comissão de Assistente,da Superintendência de Prevenção e Enfrentamento Ao Desaparecimento de Pessoas e Acesso À Documentação Básica,,Secretario,5,Ricardo Couto de Castro - Governador em exercicio,Ricardo Couto de Castro,TJ-RJ,,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2026\04\DOERJ_PARTE_I_PODER_EXECUTIVO_2026-04-27.md,D:\github\exoneracoes_nomeacoes_dou\saida\RJ\DOERJ_2026.csv,3789
spacy_nao_confirmou_pessoa,ELOI DOS SANTOS LEITE,ELOI DOS SANTOS LEITE,nao,ELOI DOS:MISC|Eloi Dos Santos Leite:LOC,RJ,2026-04-28,exoneracao,do cargo de Assessor Especial,da Superintendência de Apoio Operacional,RICARDO COUTO DE CASTRO,Governador em exercicio,2,Ricardo Couto de Castro - Governador em exercicio,Ricardo Couto de Castro,TJ-RJ,,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2026\04\DOERJ_PARTE_I_PODER_EXECUTIVO_2026-04-28.md,D:\github\exoneracoes_nomeacoes_dou\saida\RJ\DOERJ_2026.csv,3813
spacy_nao_confirmou_pessoa,ROGERIO COSENDEY PERLINGEIRO,ROGERIO COSENDEY PERLINGEIRO,nao,ROGERIO COSENDEY PERLINGEIRO:MISC|Rogerio Cosendey Perlingeiro:ORG,RJ,2026-04-28,nomeacao,,da Subsecretaria Adjunta Militar,RICARDO COUTO DE CASTRO,Governador em exercicio,2,Ricardo Couto de Castro - Governador em exercicio,Ricardo Couto de Castro,TJ-RJ,,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2026\04\DOERJ_PARTE_I_PODER_EXECUTIVO_2026-04-28.md,D:\github\exoneracoes_nomeacoes_dou\saida\RJ\DOERJ_2026.csv,3820
spacy_nao_confirmou_pessoa,MARYANE PRAXEDES ALVES DA SILVA,MARYANE PRAXEDES ALVES DA SILVA,nao,MARYANE PRAXEDES ALVES DA SILVA:MISC|Maryane Praxedes Alves Da Silva:MISC,RJ,2026-04-28,exoneracao,do cargo em comissão de Ajudante I,,,Secretario,5,Ricardo Couto de Castro - Governador em exercicio,Ricardo Couto de Castro,TJ-RJ,,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2026\04\DOERJ_PARTE_I_PODER_EXECUTIVO_2026-04-28.md,D:\github\exoneracoes_nomeacoes_dou\saida\RJ\DOERJ_2026.csv,3824
spacy_nao_confirmou_pessoa,SHIRLEI MARCIA VIRGILIO DE CARVALHO VIEIRA,SHIRLEI MARCIA VIRGILIO DE CARVALHO VIEIRA,nao,SHIRLEI MARCIA VIRGILIO DE CARVALHO VIEIRA:MISC|Shirlei Marcia Virgilio De Carvalho Vieira:LOC,RJ,2026-04-28,exoneracao,do cargo em comissão de Ajudante I,,,Secretario,5,Ricardo Couto de Castro - Governador em exercicio,Ricardo Couto de Castro,TJ-RJ,,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2026\04\DOERJ_PARTE_I_PODER_EXECUTIVO_2026-04-28.md,D:\github\exoneracoes_nomeacoes_dou\saida\RJ\DOERJ_2026.csv,3828
spacy_nao_confirmou_pessoa,MARIANA DE SOUSA SILVA,MARIANA DE SOUSA SILVA,nao,MARIANA DE SOUSA SILVA:MISC,RJ,2026-04-28,exoneracao,do cargo em comissão de Ajudante I,,,Secretario,5,Ricardo Couto de Castro - Governador em exercicio,Ricardo Couto de Castro,TJ-RJ,,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2026\04\DOERJ_PARTE_I_PODER_EXECUTIVO_2026-04-28.md,D:\github\exoneracoes_nomeacoes_dou\saida\RJ\DOERJ_2026.csv,3829
spacy_nao_confirmou_pessoa,TAINARA GADELHA DA SILVA,TAINARA GADELHA DA SILVA,nao,TAINARA GADELHA DA SILVA:MISC|Tainara Gadelha Da Silva:LOC,RJ,2026-04-28,exoneracao,do cargo em comissão de Ajudante I,,,Secretario,5,Ricardo Couto de Castro - Governador em exercicio,Ricardo Couto de Castro,TJ-RJ,,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2026\04\DOERJ_PARTE_I_PODER_EXECUTIVO_2026-04-28.md,D:\github\exoneracoes_nomeacoes_dou\saida\RJ\DOERJ_2026.csv,3832
spacy_nao_confirmou_pessoa,CRISTIANE DOS SANTOS NERES,CRISTIANE DOS SANTOS NERES,nao,CRISTIANE:ORG|NERES:MISC|Cristiane Dos Santos Neres:ORG,RJ,2026-04-28,exoneracao,do cargo em comissão de Ajudante I,,,Secretario,5,Ricardo Couto de Castro - Governador em exercicio,Ricardo Couto de Castro,TJ-RJ,,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2026\04\DOERJ_PARTE_I_PODER_EXECUTIVO_2026-04-28.md,D:\github\exoneracoes_nomeacoes_dou\saida\RJ\DOERJ_2026.csv,3843
spacy_nao_confirmou_pessoa,RAIMUNDA EDILEUZA FERNANDES,RAIMUNDA EDILEUZA FERNANDES,nao,,RJ,2026-04-28,exoneracao,do cargo em comissão de Ajudante I,,,Secretario,5,Ricardo Couto de Castro - Governador em exercicio,Ricardo Couto de Castro,TJ-RJ,,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2026\04\DOERJ_PARTE_I_PODER_EXECUTIVO_2026-04-28.md,D:\github\exoneracoes_nomeacoes_dou\saida\RJ\DOERJ_2026.csv,3846
spacy_nao_confirmou_pessoa,URSULA MELO PESSOA,URSULA MELO PESSOA,nao,URSULA MELO PESSOA:MISC|Ursula Melo Pessoa:LOC,RJ,2026-04-28,exoneracao,do cargo em comissão de Assistente II,,,Secretario,5,Ricardo Couto de Castro - Governador em exercicio,Ricardo Couto de Castro,TJ-RJ,,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2026\04\DOERJ_PARTE_I_PODER_EXECUTIVO_2026-04-28.md,D:\github\exoneracoes_nomeacoes_dou\saida\RJ\DOERJ_2026.csv,3850
spacy_nao_confirmou_pessoa,BARBARA DE SANTANA CORREA OLIVEIRA,BARBARA DE SANTANA CORREA OLIVEIRA,nao,BARBARA:MISC|OLIVEIRA:ORG|Barbara:LOC|Santana Correa Oliveira:LOC,RJ,2026-04-28,exoneracao,do cargo em comissão de Ajudante I,,,Secretario,5,Ricardo Couto de Castro - Governador em exercicio,Ricardo Couto de Castro,TJ-RJ,,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2026\04\DOERJ_PARTE_I_PODER_EXECUTIVO_2026-04-28.md,D:\github\exoneracoes_nomeacoes_dou\saida\RJ\DOERJ_2026.csv,3858
spacy_nao_confirmou_pessoa,VALCIR NOGUEIRA DA SILVA,VALCIR NOGUEIRA DA SILVA,nao,VALCIR NOGUEIRA DA SILVA:MISC|Valcir Nogueira Da Silva:MISC,RJ,2026-04-28,exoneracao,do cargo em comissão de Assistente II,,,Secretario,5,Ricardo Couto de Castro - Governador em exercicio,Ricardo Couto de Castro,TJ-RJ,,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2026\04\DOERJ_PARTE_I_PODER_EXECUTIVO_2026-04-28.md,D:\github\exoneracoes_nomeacoes_dou\saida\RJ\DOERJ_2026.csv,3861
spacy_nao_confirmou_pessoa,ENEMIZIA SHEILA DOS SANTOS ARAUJO,ENEMIZIA SHEILA DOS SANTOS ARAUJO,nao,ENEMIZIA SHEILA DOS:MISC|Enemizia Sheila Dos Santos:LOC,RJ,2026-04-28,exoneracao,do cargo em comissão de Assistente II,,,Secretario,5,Ricardo Couto de Castro - Governador em exercicio,Ricardo Couto de Castro,TJ-RJ,,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2026\04\DOERJ_PARTE_I_PODER_EXECUTIVO_2026-04-28.md,D:\github\exoneracoes_nomeacoes_dou\saida\RJ\DOERJ_2026.csv,3867
spacy_nao_confirmou_pessoa,BARBARA MONT SERRAT DA SILVA,BARBARA MONT SERRAT DA SILVA,nao,BARBARA MONT SERRAT DA SILVA:ORG|Barbara Mont Serrat:LOC,RJ,2026-04-28,exoneracao,do cargo em comissão de Ajudante I,da Superintendência da Operação Segurança Presente -Suposp,,Secretario,5,Ricardo Couto de Castro - Governador em exercicio,Ricardo Couto de Castro,TJ-RJ,,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2026\04\DOERJ_PARTE_I_PODER_EXECUTIVO_2026-04-28.md,D:\github\exoneracoes_nomeacoes_dou\saida\RJ\DOERJ_2026.csv,3924
spacy_nao_confirmou_pessoa,PA U L O ROBERTO FERNANDES,PA U L O ROBERTO FERNANDES,nao,PA U L:LOC|ROBERTO FERNANDES:MISC|Pa U L O:LOC,RJ,2026-04-28,exoneracao,do cargo em comissão de Ajudante I,,,Secretario,5,Ricardo Couto de Castro - Governador em exercicio,Ricardo Couto de Castro,TJ-RJ,,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2026\04\DOERJ_PARTE_I_PODER_EXECUTIVO_2026-04-28.md,D:\github\exoneracoes_nomeacoes_dou\saida\RJ\DOERJ_2026.csv,3934
spacy_nao_confirmou_pessoa,ANDREIA DE DEUS DE ANDRADE,ANDREIA DE DEUS DE ANDRADE,nao,DEUS DE ANDRADE:MISC,RJ,2026-04-28,exoneracao,do cargo em comissão de Ajudante I,,,Secretario,5,Ricardo Couto de Castro - Governador em exercicio,Ricardo Couto de Castro,TJ-RJ,,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2026\04\DOERJ_PARTE_I_PODER_EXECUTIVO_2026-04-28.md,D:\github\exoneracoes_nomeacoes_dou\saida\RJ\DOERJ_2026.csv,3943
spacy_nao_confirmou_pessoa,SIDICLEI DA SILVA GOMES,SIDICLEI DA SILVA GOMES,nao,SIDICLEI DA SILVA:MISC,RJ,2026-04-28,exoneracao,do cargo em comissão de Coordenador,,,Secretario,5,Ricardo Couto de Castro - Governador em exercicio,Ricardo Couto de Castro,TJ-RJ,,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2026\04\DOERJ_PARTE_I_PODER_EXECUTIVO_2026-04-28.md,D:\github\exoneracoes_nomeacoes_dou\saida\RJ\DOERJ_2026.csv,3957
spacy_nao_confirmou_pessoa,R A FA E L DOS SANTOS RODRIGUES,R A FA E L DOS SANTOS RODRIGUES,nao,A FA:MISC|L DOS SANTOS RODRIGUES:MISC|A Fa E L Dos Santos Rodrigues:MISC,RJ,2026-04-28,exoneracao,do cargo em comissão de Ajudante I,,,Secretario,5,Ricardo Couto de Castro - Governador em exercicio,Ricardo Couto de Castro,TJ-RJ,,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2026\04\DOERJ_PARTE_I_PODER_EXECUTIVO_2026-04-28.md,D:\github\exoneracoes_nomeacoes_dou\saida\RJ\DOERJ_2026.csv,3960
spacy_nao_confirmou_pessoa,R A FA E L PATRICK DE SALLES TEIXEIRA,R A FA E L PATRICK DE SALLES TEIXEIRA,nao,A FA:MISC|L PATRICK DE SALLES TEIXEIRA:MISC|A Fa E L Patrick De Salles Teixeira:MISC,RJ,2026-04-28,exoneracao,do cargo em comissão de Ajudante I,,,Secretario,5,Ricardo Couto de Castro - Governador em exercicio,Ricardo Couto de Castro,TJ-RJ,,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2026\04\DOERJ_PARTE_I_PODER_EXECUTIVO_2026-04-28.md,D:\github\exoneracoes_nomeacoes_dou\saida\RJ\DOERJ_2026.csv,3966
spacy_nao_confirmou_pessoa,LEOPOLDINA DA SILVA CARVALHO,LEOPOLDINA DA SILVA CARVALHO,nao,LEOPOLDINA DA SILVA CARVALHO:MISC,RJ,2026-04-28,exoneracao,do cargo em comissão de Ajudante I,,,Secretario,5,Ricardo Couto de Castro - Governador em exercicio,Ricardo Couto de Castro,TJ-RJ,,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2026\04\DOERJ_PARTE_I_PODER_EXECUTIVO_2026-04-28.md,D:\github\exoneracoes_nomeacoes_dou\saida\RJ\DOERJ_2026.csv,3974
spacy_nao_confirmou_pessoa,G I S E LY DOS SANTOS,G I S E LY DOS SANTOS,nao,I S E LY DOS SANTOS:MISC|I S E Ly Dos Santos:MISC,RJ,2026-04-28,exoneracao,do cargo em comissão de Assistente,,,Secretario,5,Ricardo Couto de Castro - Governador em exercicio,Ricardo Couto de Castro,TJ-RJ,,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2026\04\DOERJ_PARTE_I_PODER_EXECUTIVO_2026-04-28.md,D:\github\exoneracoes_nomeacoes_dou\saida\RJ\DOERJ_2026.csv,3981
spacy_nao_confirmou_pessoa,ELISABETE DA SILVA OLIVEIRA,ELISABETE DA SILVA OLIVEIRA,nao,,RJ,2026-04-28,exoneracao,do cargo em comissão de Ajudante I,,,Secretario,5,Ricardo Couto de Castro - Governador em exercicio,Ricardo Couto de Castro,TJ-RJ,,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2026\04\DOERJ_PARTE_I_PODER_EXECUTIVO_2026-04-28.md,D:\github\exoneracoes_nomeacoes_dou\saida\RJ\DOERJ_2026.csv,3990
spacy_nao_confirmou_pessoa,DIEGO DE ANDRADE FARO TELES,DIEGO DE ANDRADE FARO TELES,nao,DIEGO DE ANDRADE:MISC,RJ,2026-04-29,exoneracao,do cargo de Secretário de Estado,,RICARDO COUTO DE CASTRO,Governador em exercicio,2,Ricardo Couto de Castro - Governador em exercicio,Ricardo Couto de Castro,TJ-RJ,,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2026\04\DOERJ_PARTE_I_PODER_EXECUTIVO_2026-04-29.md,D:\github\exoneracoes_nomeacoes_dou\saida\RJ\DOERJ_2026.csv,4019
